Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Nose","Southwest Face > El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105924807/the-nose,4.0,-1,"Trad, Aid","5.9 C2",31,3000,37.73051,-119.63829
Flyboys,"Goat Wall > Mazama > Okanogan > Washington",https://www.mountainproject.com/route/113665378/flyboys,3.1,-1,Sport,5.9,18,1800,48.62285,-120.44865
"Regular Northwest Face of Half Dome","Northwest Face > Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105912416/regular-northwest-face-of-half-dome,3.9,-1,"Trad, Aid","5.9 C1",23,2200,37.74686,-119.53361
"Snake Dike","Southwest Face > Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105836362/snake-dike,3.6,-1,Trad,"5.7 R",8,2000,37.73972,-119.54005
Epinephrine,"Black Velvet Wall > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732422/epinephrine,3.9,-1,Trad,5.9,13,1600,36.03518,-115.46652
"Casual Route","The Diamond > Long's Peak > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105748496/casual-route,3.8,-1,"Trad, Alpine",5.10a,7,,40.25617,-105.61384
"Salathe Wall","Southwest Face > El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106154042/salathe-wall,4.0,-1,"Trad, Aid","5.9 C2",35,3500,37.73051,-119.63829
"The Moonlight Buttress (Free)","Moonlight Buttress > Zion National Park > Utah",https://www.mountainproject.com/route/106138026/the-moonlight-buttress-free,3.9,-1,Trad,5.12+,10,1200,37.27785,-112.94955
Beckey-Chouinard,"South Howser Tower > Howser Towers > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105872592/beckey-chouinard,3.9,-1,"Trad, Alpine",5.10,15,2000,50.7273,-116.8086
"Matthes Crest Traverse - South to North","Matthes Crest > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106008982/matthes-crest-traverse-south-to-north,3.9,-1,"Trad, Alpine",5.7,1,2500,37.8186,-119.3992
Astroman,"Washington Column > Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105845493/astroman,4.0,-1,Trad,5.11c,10,1000,37.7478,-119.559
"The Moonlight Buttress (Clean Aid)","Moonlight Buttress > Zion National Park > Utah",https://www.mountainproject.com/route/105717718/the-moonlight-buttress-clean-aid,3.9,-1,"Trad, Aid","5.8 C1",10,1200,37.27785,-112.94955
"The Original Route","The Rainbow Wall > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732410/the-original-route,4.0,-1,Trad,5.12-,14,1000,36.11139,-115.49615
"Positive Vibrations","Incredible Hulk > 02 - The Sawtooth Ridge > High Sierra > California",https://www.mountainproject.com/route/105860676/positive-vibrations,4.0,-1,"Trad, Alpine",5.11a,12,1200,38.12188,-119.41522
"Moby Grape","4. Moby Grape Area > *Cannon Cliff > New Hampshire",https://www.mountainproject.com/route/105884815/moby-grape,3.8,-1,"Trad, Alpine","5.8 PG13",7,,44.15838,-71.6846
"The Naked Edge","Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748786/the-naked-edge,3.9,-1,Trad,5.11b,6,460,39.9312,-105.28518
"Corrugation Corner","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105872293/corrugation-corner,3.9,-1,Trad,5.7,3,300,38.80006,-120.13522
"Stolen Chimney","Ancient Art > Fisher Towers > Moab Area > Utah",https://www.mountainproject.com/route/105717310/stolen-chimney,3.7,-1,"Trad, Aid","5.10 A0",4,,38.72161,-109.30434
"Sons of Yesterday","Western Royal Arches > Royal Arches > Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862915/sons-of-yesterday,3.9,-1,Trad,5.10-,6,600,37.7486,-119.57256
"Lower Exum Ridge","Grand Teton > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/105839153/lower-exum-ridge,3.8,-1,"Trad, Alpine",5.7,6,800,43.74092,-110.80253
"The North Face","The Rostrum > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105863822/the-north-face,4.0,-1,Trad,5.11c,8,700,37.71869,-119.70789
"The Grand Wall","Grand Wall Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105806397/the-grand-wall,3.9,-1,"Trad, Aid","5.11a A0",9,1000,49.6822,-123.148
"Time Wave Zero","Timewave Buttress > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106087605/time-wave-zero,3.7,-1,Sport,5.12a,23,2300,25.94811,-100.47814
"The Yellow Spur","Redgarden - Tower One > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748657/the-yellow-spur,3.7,-1,Trad,5.9+,6,,39.93194,-105.28603
Rewritten,"Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105750106/rewritten,3.7,-1,Trad,5.7,6,,39.93228,-105.28671
"Outer Space","Snow Creek Wall > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105793664/outer-space,3.8,-1,Trad,5.9,6,700,47.52963,-120.71869
"Supercrack of the Desert","Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717364/supercrack-of-the-desert,3.8,-1,Trad,5.10,3,,38.03635,-109.54552
"Serenity Crack","Western Royal Arches > Royal Arches > Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862912/serenity-crack,3.8,-1,Trad,"5.10d PG13",3,350,37.7486,-119.57256
"The Bastille Crack","The Bastille - N Face > The Bastille > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748490/the-bastille-crack,3.5,-1,Trad,5.7,5,350,39.9307,-105.283
"North East Ridge","Bugaboo Spire > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105889511/north-east-ridge,3.9,-1,"Trad, Alpine",5.8-,10,1500,50.74546,-116.78853
"Jah Man","Sister Superior Group > Castle Valley > Moab Area > Utah",https://www.mountainproject.com/route/105717373/jah-man,3.9,-1,Trad,5.10c,5,,38.6726,-109.3753
"Fine Jade","The Rectory > Castle Valley > Moab Area > Utah",https://www.mountainproject.com/route/105717322/fine-jade,3.9,-1,Trad,5.11a,5,,38.6571,-109.3678
Namaste,"Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Utah",https://www.mountainproject.com/route/105717892/namaste,3.9,-1,Sport,5.11d,1,140,37.45133,-113.16338
"Northeast Face","Pingora > Cirque of the Towers > Wind River Range > Wyoming",https://www.mountainproject.com/route/105825209/northeast-face,3.8,-1,"Trad, Alpine",5.8+,12,1200,42.7789,-109.226
"The Vampire","Upper Bulge Routes > (f) West Face Bulge Routes > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105805108/the-vampire,4.0,-1,Trad,5.11a,4,400,33.76015,-116.6846
"Levitation 29","Eagle Wall > 12-Oak Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732443/levitation-29,3.8,-1,Trad,5.11b/c,9,700,36.10438,-115.49498
"The Direct North Ridge w/ Gendarme","Mt Stuart > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106245725/the-direct-north-ridge-w-gendarme,3.9,-1,"Trad, Alpine",5.9+,20,2800,47.4773,-120.9022
"Mithril Dihedral","Mt. Russell > 14 - Whitney & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/105802833/mithril-dihedral,3.9,-1,"Trad, Alpine",5.9+,6,500,36.59,-118.291
"Central Pillar of Frenzy","Middle Cathedral Rock > Cathedral Spires Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862930/central-pillar-of-frenzy,3.8,-1,Trad,5.9,5,500,37.7165,-119.6363
Exasperator,"Grand Wall Base Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105806955/exasperator,4.0,-1,Trad,5.10c,2,150,49.6827,-123.1482
"Whitney Gilman Ridge","1. Whitney-Gilman Area > *Cannon Cliff > New Hampshire",https://www.mountainproject.com/route/105872668/whitney-gilman-ridge,3.7,-1,"Trad, Alpine",5.7,6,600,44.15597,-71.68713
"The Scenic Cruise","North Chasm View Wall > North Rim Routes > Black Canyon of the Gunnison > Gunnison > Colorado",https://www.mountainproject.com/route/105756778/the-scenic-cruise,3.9,-1,Trad,5.10d,13,,38.582,-107.70883
"Tenaya, Matthes, Cathedral Traverse","Cathedral Range Enchainments > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/107677399/tenaya-matthes-cathedral-traverse,3.9,-1,"Trad, Alpine",5.7,1,7500,37.82733,-119.37442
"Crimson Chrysalis","Cloud Tower > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732281/crimson-chrysalis,3.6,-1,Trad,5.8+,9,1000,36.11237,-115.48908
"Playin' Hooky","Creek Side > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106701638/playin-hooky,3.3,-1,Sport,5.8,4,400,39.74102,-105.41042
"El Matador","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105714944/el-matador,3.9,-1,Trad,5.10d,5,250,44.5904,-104.71681
Steck-Salathe,"Sentinel Rock > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862873/steck-salathe,3.8,-1,Trad,5.10-,15,,37.7296,-119.59381
"The Nightcrawler","Brownstone Wall > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105920684/the-nightcrawler,3.8,-1,"Trad, Sport",5.10+,5,550,36.11483,-115.4957
"Pervertical Sanctuary","The Diamond > Long's Peak > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105748939/pervertical-sanctuary,3.9,-1,"Trad, Alpine",5.11a,6,,40.25617,-105.61384
"Incredible Hand Crack","Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717367/incredible-hand-crack,3.8,-1,Trad,5.10,1,100,38.03635,-109.54552
OZ,"Drug Dome > Mariuolumne Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105862944/oz,3.9,-1,Trad,5.10d,5,600,37.86461,-119.42215
Durrance,"Durrance Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105714812/durrance,3.4,-1,Trad,5.7+,6,500,44.59002,-104.71425
"Amarillo Sunset","North 40 > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106286394/amarillo-sunset,3.9,-1,Sport,5.11b,1,50,37.6523,-83.7082
"Primrose Dihedrals","Moses > Island In The Sky > Moab Area > Utah",https://www.mountainproject.com/route/105717748/primrose-dihedrals,3.9,-1,Trad,5.11+,7,600,38.47567,-109.91054
"Cloud Tower","Cloud Tower > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732386/cloud-tower,3.9,-1,Trad,5.12a,6,810,36.11237,-115.48908
"Wunsch's Dihedral","Cynical Pinnacle > Cathedral Spires Area > South Platte > Colorado",https://www.mountainproject.com/route/105752347/wunschs-dihedral,4.0,-1,Trad,5.11,4,,39.42059,-105.25164
"South Face","Petit Grepon > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105749770/south-face,3.8,-1,"Trad, Alpine",5.8,8,,40.28029,-105.6725
"Lightning Bolt Cracks","North Six Shooter Peak > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717598/lightning-bolt-cracks,3.9,-1,Trad,5.11-,1,,38.13741,-109.66805
"Upper North Ridge w/Great Gendarme","Mt Stuart > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106050599/upper-north-ridge-wgreat-gendarme,3.9,-1,"Trad, Alpine",5.9,18,1200,47.4773,-120.9022
Atlantis,"The Sorcerer > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105834277/atlantis,3.9,-1,Trad,"5.11+ PG13",4,500,36.10745,-118.48148
"Ultrasaurus (aka Uber-Pwnage)","Dinosaur Rock > Central > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/106566444/ultrasaurus-aka-uber-pwnage,3.9,-1,Sport,5.13a,1,115,39.9734,-105.2875
Freeblast,"Southwest Face > El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105991737/freeblast,3.6,-1,Trad,5.11,10,950,37.73051,-119.63829
"East Buttress","Mt. Whitney > 14 - Whitney & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/105789686/east-buttress,3.6,-1,"Trad, Alpine",5.7,11,1000,36.57844,-118.29229
"Bonnie's Roof","i. High E > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105801433/bonnies-roof,3.8,-1,Trad,5.9,2,250,41.74421,-74.179
"Sunspot Dihedral","Incredible Hulk > 02 - The Sawtooth Ridge > High Sierra > California",https://www.mountainproject.com/route/106499440/sunspot-dihedral,3.9,-1,"Trad, Alpine",5.11b,9,1200,38.12188,-119.41522
"The Nutcracker Suite (aka Nutcracker)","Manure Pile Buttress (aka Ranger Rock) > El Cap Picnic Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105833505/the-nutcracker-suite-aka-nutcracker,3.6,-1,Trad,5.8,5,500,37.7306,-119.619
"Outer Space","The Bastille - N Face > The Bastille > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748612/outer-space,3.9,-1,Trad,"5.10b/c R",2,,39.9307,-105.283
"Black Elk","Warbonnet Peak > Cirque of the Towers > Wind River Range > Wyoming",https://www.mountainproject.com/route/106229037/black-elk,3.9,-1,"Trad, Alpine",5.11a,8,1000,42.76202,-109.216
"Third Pillar, Regular Route","Dana Plateau > Lee Vining Canyon / Tioga Road > Sierra Eastside > California",https://www.mountainproject.com/route/105816995/third-pillar-regular-route,3.8,-1,Trad,5.10-,5,800,37.92309,-119.21264
"Center Route","Cynical Pinnacle > Cathedral Spires Area > South Platte > Colorado",https://www.mountainproject.com/route/105748816/center-route,3.9,-1,Trad,5.9+,3,,39.42059,-105.25164
"North Chimney","Castleton Tower > Castle Valley > Moab Area > Utah",https://www.mountainproject.com/route/105717307/north-chimney,3.6,-1,Trad,5.9,4,,38.651,-109.3678
"Regular Route","North Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105847227/regular-route,3.7,-1,Trad,5.9,12,1000,37.87279,-119.40427
"Illusion Dweller","The Sentinel - West Face > The Sentinel > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722065/illusion-dweller,3.8,-1,Trad,5.10b,1,100,34.01305,-116.17126
Butterballs,"The Cookie Cliff > h. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105936538/butterballs,3.9,-1,Trad,5.11c,1,80,37.71772,-119.71881
"Apollo Reed","The Coliseum > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105989372/apollo-reed,3.9,-1,Sport,5.13a,1,90,38.24146,-80.84583
Abracadaver,"Rockfellow Dome > Rockfellow Group > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105794076/abracadaver,3.9,-1,Trad,5.11a,6,500,31.926,-109.9769
"Witness the Citrus","Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110356279/witness-the-citrus,4.0,-1,Sport,5.11c,1,95,37.64504,-83.67849
"Dark Shadows","Dark Shadows Wall > Mescalito > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732380/dark-shadows,3.6,-1,Trad,5.8,4,350,36.12399,-115.49506
"Sunshine Crack","Snowpatch Spire > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105868170/sunshine-crack,4.0,-1,"Trad, Alpine",5.11-,11,900,50.73667,-116.78162
"Rock Wars","Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105868000/rock-wars,3.9,-1,Trad,5.10a,1,110,37.8446,-83.6686
"Airy Interlude","The Witch > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105834215/airy-interlude,3.9,-1,Trad,5.10a,3,,36.10721,-118.48021
"South Face","Charlotte Dome > 12 - Kearsarge Pass to Cedar Grove > High Sierra > California",https://www.mountainproject.com/route/105803532/south-face,3.8,-1,"Trad, Alpine",5.8,12,1500,36.78245,-118.48013
"Thin Ice","The Sorcerer > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105834294/thin-ice,3.9,-1,Trad,5.10b,3,,36.10745,-118.48148
"Death and Transfiguration","Green Mountain Pinnacle > North > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/105750424/death-and-transfiguration,4.0,-1,Trad,5.11b,1,75,39.98359,-105.29379
"Igor Unchained","The Witch > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105834219/igor-unchained,3.8,-1,Trad,5.9+,3,450,36.10721,-118.48021
Twinkie,"Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106132213/twinkie,3.9,-1,Sport,5.12a,1,80,37.84495,-83.64369
"Shune's Buttress","Red Arch Mountain > Zion National Park > Utah",https://www.mountainproject.com/route/105880156/shunes-buttress,3.9,-1,Trad,5.11+,8,800,37.25533,-112.94913
"Figures on a Landscape (aka Monkey on My Back)","North Astro Dome - Northeast Face > North Astro Dome > The Astro Domes > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721816/figures-on-a-landscape-aka-monkey-on-my-back,3.9,-1,Trad,"5.10b R",3,250,34.03886,-116.14762
"$00pr kr33m","The Slab > South > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/107177226/00pr-kr33m,3.9,-1,Sport,5.13a,1,115,39.9629,-105.287
"Irene's Arete","Disappointment Peak > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/105804852/irenes-arete,3.8,-1,"Trad, Alpine",5.8,7,,43.73345,-110.79302
Sheila,"Pratt's Crack / Dihedrals Area > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105967548/sheila,3.9,-1,Trad,5.10b,1,180,37.38393,-118.67712
"Lowe Route","Question Mark Wall > Lone Peak Cirque > Wasatch Range > Utah",https://www.mountainproject.com/route/105741137/lowe-route,3.9,-1,"Trad, Alpine",5.8,3,,40.52459,-111.75637
"Leave it to Beaver (aka The Beaver)","Sports Challenge Rock - East Face > Sports Challenge Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721822/leave-it-to-beaver-aka-the-beaver,3.9,-1,Trad,5.12a,1,70,34.01415,-116.16906
"The Fox","The Fox Area > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732254/the-fox,3.9,-1,Trad,5.10+,1,150,36.14972,-115.42732
"Triassic Sands","North Face > Whiskey Peak > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732392/triassic-sands,3.8,-1,Trad,5.10,6,700,36.03509,-115.46345
Archangel,"Lost Angel > Upper Dream Canyon > Boulder > Colorado",https://www.mountainproject.com/route/108240564/archangel,3.9,-1,Sport,5.12c,2,100,40.0089,-105.41
"Psycho Wrangler","Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106759853/psycho-wrangler,3.9,-1,Sport,5.12a,1,60,38.07788,-81.06338
"The Don Juan Wall","The Sorcerer > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105834231/the-don-juan-wall,3.9,-1,Trad,5.11b,5,,36.10745,-118.48148
Annunaki,"The Optimator > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718786/annunaki,3.8,-1,Trad,5.11+,1,50,38.0758,-109.5948
Spectreman,"The Heap > Upper Blair > Blair (overview) > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105756373/spectreman,4.0,-1,Trad,5.11,1,70,41.19623,-105.38291
"The Fastest Gun","Poke-O-Moonshine Main Face > Poke-O-Moonshine > A: Lake Champlain Region > Adirondacks > New York",https://www.mountainproject.com/route/106059289/the-fastest-gun,3.9,-1,Trad,5.10b,4,500,44.40783,-73.50371
D7,"The Diamond > Long's Peak > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105749662/d7,3.9,-1,"Trad, Alpine",5.11c,6,,40.25617,-105.61384
"Mr. Natural","GPA - Right Side > Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105954972/mr-natural,3.9,-1,Trad,5.10+,1,160,37.73371,-119.56956
"Davis-Holland Route","Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105836583/davis-holland-route,3.9,-1,Trad,5.10c,3,400,47.824,-121.5655
"Coarse and Buggy","Dihedral Rock > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725122/coarse-and-buggy,3.9,-1,Trad,5.11a/b,1,80,34.01978,-116.17158
"Chain Reaction","(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105789917/chain-reaction,3.8,-1,Sport,5.12c,1,40,44.3665,-121.14564
Legacy,"J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106282216/legacy,3.9,-1,Sport,5.11a,1,90,38.05474,-81.05704
Sinestra,"Original Meat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717544/sinestra,4.0,-1,Trad,5.11,1,170,38.1381,-109.58572
"Gold Rush","The Main Wall > Trout Creek > Central Oregon > Oregon",https://www.mountainproject.com/route/106505501/gold-rush,3.9,-1,Trad,5.10-,1,70,44.80197,-121.10859
"Flower of High Rank","(u) Northeast Buttress > Suicide Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105788563/flower-of-high-rank,3.8,-1,Trad,5.9,1,160,33.77158,-116.69558
"Jupiter Crack","Sparks Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/107516399/jupiter-crack,3.9,-1,Trad,5.11,1,130,38.04022,-109.59149
"Pratt's Crack","Pratt's Crack / Dihedrals Area > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105957801/pratts-crack,3.8,-1,Trad,5.9,1,165,37.38393,-118.67712
"Jesus Wept","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106333601/jesus-wept,3.9,-1,Sport,5.12d,1,95,37.73135,-83.63397
"Sacherer Cracker","Southwest Base > Base Routes > El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105945535/sacherer-cracker,3.9,-1,Trad,5.10a,1,150,37.72933,-119.63783
"One Way Sunset","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715184/one-way-sunset,3.9,-1,Trad,5.10c,4,440,44.5904,-104.71681
"Slow Children","Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105815743/slow-children,3.9,-1,Trad,5.10d,1,100,47.81847,-121.57139
"Way Rambo","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718642/way-rambo,3.8,-1,Trad,5.12-,1,100,38.0368,-109.5774
"Milk Bone","Dinosaur Rock > Central > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/106207680/milk-bone,3.9,-1,Sport,5.13a,1,100,39.9734,-105.2875
"The Headache","Headache Area > Mount Carmel Tunnel > Zion National Park > Utah",https://www.mountainproject.com/route/105718186/the-headache,3.9,-1,Trad,5.10,3,380,37.21139,-112.95855
Banshee,"The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106333612/banshee,3.9,-1,Sport,5.11c,1,100,37.73372,-83.63884
"Country Club Crack","Castle Rock > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748711/country-club-crack,3.9,-1,Trad,5.11c,2,,39.9787,-105.4551
"Dream of Wild Turkeys","Black Velvet Wall > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732275/dream-of-wild-turkeys,3.6,-1,Trad,5.10a,7,700,36.03518,-115.46652
"Zoo View","Circus Wall > Sentinel Buttress > Moore's Wall > North Carolina",https://www.mountainproject.com/route/105932744/zoo-view,3.9,-1,Trad,5.7+,2,220,36.3973,-80.2861
"Klahanie Crack","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105947052/klahanie-crack,3.7,-1,Trad,5.7,1,90,49.66932,-123.15753
Smashmouth,"The Confluence > Zion National Park > Utah",https://www.mountainproject.com/route/106754188/smashmouth,3.9,-1,Trad,5.11,4,400,37.21192,-112.97002
"Fishhook Arête","Mt. Russell > 14 - Whitney & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/105802684/fishhook-arete,3.8,-1,"Trad, Alpine",5.9,8,1000,36.59,-118.291
"Mercy the Huff","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106045269/mercy-the-huff,3.9,-1,Sport,5.12b,1,80,37.81449,-83.66388
"Royal Arches","Central Royal Arches > Royal Arches > Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862881/royal-arches,3.3,-1,Trad,5.9,15,2000,37.74724,-119.57128
"Flying Hawaiian","Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/105910536/flying-hawaiian,3.8,-1,Sport,5.11b,1,,43.80386,-71.84091
Pente,"Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717391/pente,3.9,-1,Trad,5.11-,1,140,38.08285,-109.56278
"Slice and Dice","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105818493/slice-and-dice,3.9,-1,Trad,5.12,1,60,38.0368,-109.5774
Drifting,"Jet Stream Wall > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106062966/drifting,3.9,-1,Trad,"5.11c PG13",5,520,36.11759,-115.4926
"Open Book","(h) Open Book Area > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105794117/open-book,3.7,-1,Trad,5.9,3,490,33.75946,-116.68508
"The Coffin","Coffin Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740048/the-coffin,3.8,-1,Trad,5.9,1,80,40.5739,-111.771
