Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"White Rastafarian","White Rastafarian Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722593/white-rastafarian,3.9,-1,Boulder,"V2 R",1,20,34.02073,-116.16212
"High Plains Drifter","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908128/high-plains-drifter,3.9,-1,Boulder,V7,1,35,37.32888,-118.57484
"Bachar Cracker","Bachar Cracker Boulder > Camp 4 Boulders > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107094498/bachar-cracker,3.9,-1,Boulder,V4,1,,37.74317,-119.60292
"Seven Spanish Angels (aka The Ruckus)","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070976/seven-spanish-angels-aka-the-ruckus,3.9,-1,Boulder,V6,1,14,37.3388,-118.5776
"Golden Shower","Asphalt Boulders > Rocktown > Georgia",https://www.mountainproject.com/route/106403724/golden-shower,4.0,-1,Boulder,V5,1,15,34.6591,-85.3899
"Moonshine Roof (center)","Moonshine Roof > East Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/106385730/moonshine-roof-center,4.0,-1,Boulder,V4,1,25,31.9171,-106.0391
"Jedi Mind Tricks","Jedi Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106464345/jedi-mind-tricks,3.9,-1,Boulder,"V4 PG13",1,25,37.3366,-118.5703
Slashface,"Slash Boulder > Western Belt > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722755/slashface,3.9,-1,Boulder,"V3 R",1,25,33.95344,-116.08706
JBMFP,"JBMF Boulder > JBMF Boulders > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725464/jbmfp,3.9,-1,Boulder,V5,1,16,34.0152,-116.16631
"Nobody Here Gets Out Alive","The Grenade > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/105811221/nobody-here-gets-out-alive,3.9,-1,Boulder,V2,1,,31.9221,-106.0438
"Tommy's Arete","The Automator Boulder > Lower Chaos Canyon > Chaos Canyon Bouldering > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/106390524/tommys-arete,3.9,-1,"Boulder, Alpine",V7,1,,40.30479,-105.66069
Saigon,"Saigon Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106022301/saigon,3.9,-1,Boulder,V6,1,22,37.32944,-118.57548
"Big Bud Arete","01 North Shore > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106413750/big-bud-arete,3.9,-1,Boulder,V2,1,,43.42726,-89.72661
"The Wave","Stone Fort (aka Little Rock City) > Tennessee",https://www.mountainproject.com/route/106032561/the-wave,3.9,-1,Boulder,V6,1,,35.24772,-85.22079
Pigpen,"Pigpen Boulder > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722992/pigpen,3.9,-1,Boulder,V4,1,10,34.0153,-116.15811
"Wills Afire","Right Sign Area > Left Fork > Joe's Valley > Utah",https://www.mountainproject.com/route/105880494/wills-afire,3.9,-1,Boulder,V6,1,,39.27583,-111.22354
"Breashear's Crack II","The Cube Area > The Dark Side > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/105755113/breashears-crack-ii,3.9,-1,Boulder,V3,1,19,39.65112,-105.18653
"Strength in Numbers (Original SIN)","Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106068943/strength-in-numbers-original-sin,3.9,-1,Boulder,V5,1,18,37.42207,-118.43344
"Planet of the Apes","Chip and Dale > New Joe's > Joe's Valley > Utah",https://www.mountainproject.com/route/106318953/planet-of-the-apes,3.8,-1,Boulder,V7-,1,12,39.30838,-111.11474
"Ride the Lightning","The Storm Boulders > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/105945043/ride-the-lightning,3.8,-1,Boulder,V6,1,15,43.11916,-71.18372
"Low Tide","Riverside Boulders > Left Fork > Joe's Valley > Utah",https://www.mountainproject.com/route/105880763/low-tide,3.8,-1,Boulder,V6,1,,39.27864,-111.22785
"Le Beak","Fountain Red > Cowell Area > Arkansas",https://www.mountainproject.com/route/106666706/le-beak,3.9,-1,Boulder,V4,1,,35.8786,-93.121
"Dragon Fly, AKA: Dogmatics","Dragon's Den > East Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/105812856/dragon-fly-aka-dogmatics,3.8,-1,Boulder,V5,1,15,31.9171,-106.0391
"Ghetto Simulator","Ghetto Simulator > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/106432787/ghetto-simulator,3.8,-1,Boulder,V2,1,,31.92002,-106.04598
Israil,"South-West End/Pink Lady Area > Moe's Valley > Saint George > Utah",https://www.mountainproject.com/route/106707592/israil,3.8,-1,Boulder,V6,1,15,37.06494,-113.63155
"Tennessee Thong","Stone Fort (aka Little Rock City) > Tennessee",https://www.mountainproject.com/route/107950727/tennessee-thong,3.9,-1,Boulder,V7,1,,35.24772,-85.22079
"The Godfather","Godfather Boulder > Box Canyon Boulders > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105889429/the-godfather,3.8,-1,Boulder,V4,1,15,43.01231,-90.12182
Overlooked,"Trailside Boulders > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/105945306/overlooked,3.8,-1,Boulder,V4,1,,43.1143,-71.1773
"Super Mario","Stone Fort (aka Little Rock City) > Tennessee",https://www.mountainproject.com/route/106031948/super-mario,3.7,-1,Boulder,V4,1,,35.24772,-85.22079
Gunsmoke,"Gunsmoke Wall > Gunsmoke Area > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722350/gunsmoke,3.7,-1,Boulder,V3,1,80,34.02858,-116.14508
"The Hunk","The Hunk > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106382086/the-hunk,3.7,-1,Boulder,V2,1,20,37.32886,-118.57512
"The Kind (originally In Your Face, then Standard Overhang - after the block was removed)","Emerald Lake > Tyndall Gorge > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/106443056/the-kind-originally-in-your-face-then-standard-overhang-after-the-block-was-remo,3.7,-1,"Boulder, Alpine",V5,1,12,40.30946,-105.66517
"The Whip","Round Pond > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/105946032/the-whip,3.8,-1,Boulder,V2,1,,43.11601,-71.17689
"The Hulk","Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105988462/the-hulk,3.7,-1,Boulder,V6,1,15,37.41747,-118.45136
"Stem Gem","Stem Gem Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722608/stem-gem,3.7,-1,Boulder,V4,1,20,34.01716,-116.16368
"Black Magic","Black Magic Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106996981/black-magic,3.7,-1,Boulder,"V3 R",1,20,37.41675,-118.44942
"Pink Lady","South-West End/Pink Lady Area > Moe's Valley > Saint George > Utah",https://www.mountainproject.com/route/108250606/pink-lady,3.7,-1,Boulder,V6,1,15,37.06494,-113.63155
"Soul Slinger","Soul Slinger Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908345/soul-slinger,3.7,-1,Boulder,V9,1,14,37.32868,-118.57635
"Heavenly Path","Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105996532/heavenly-path,3.6,-1,Boulder,"V1 PG13",1,25,37.41718,-118.45095
"Fry Problem","Fry Boulder > Fry Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106039374/fry-problem,3.7,-1,Boulder,V2,1,15,33.98831,-116.15795
"Plumber's Crack","Plumber's Crack > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107185645/plumbers-crack,3.6,-1,Boulder,"V2 R",1,40,36.15993,-115.41713
"Kill by Numbers","Mine Cart Area > Left Fork > Joe's Valley > Utah",https://www.mountainproject.com/route/107185361/kill-by-numbers,3.7,-1,Boulder,V5,1,8,39.27527,-111.2066
"The Melon Patch","Scary Boulder > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/106432774/the-melon-patch,3.7,-1,Boulder,V0,1,,31.9225,-106.0445
"Circuit Breaker","Circuit Breaker > Curry Village > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105979654/circuit-breaker,3.7,-1,"TR, Boulder","5.11b V2",1,20,37.73578,-119.57543
Bumboy,"Supa Coola Area/ Millipede Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107418517/bumboy,3.6,-1,Boulder,V3,1,8,33.92053,-86.30898
"Iron Man Traverse","Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105936763/iron-man-traverse,3.6,-1,Boulder,V4,1,,37.33001,-118.57811
"Great White","Man Size > Right Fork > Joe's Valley > Utah",https://www.mountainproject.com/route/110100932/great-white,3.7,-1,Boulder,V6,1,10,39.28916,-111.18067
"The Angler","Riverside Boulders > Left Fork > Joe's Valley > Utah",https://www.mountainproject.com/route/105880426/the-angler,3.6,-1,Boulder,V2,1,15,39.27864,-111.22785
"Plumbers Crack (North side chimney)","Plumber's Crack > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106617793/plumbers-crack-north-side-chimney,3.6,-1,Boulder,"V0 R",1,25,36.15993,-115.41713
"The Pork Chop","The Pork Chop Boulder > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107385804/the-pork-chop,3.6,-1,Boulder,V3,1,16,36.16403,-115.41266
"Zig Zag Crack","The Zig Zag Boulder > Black Jack Boulders > *Rumney Bouldering > *Rumney > New Hampshire",https://www.mountainproject.com/route/105899651/zig-zag-crack,3.6,-1,Boulder,V1,1,,43.80288,-71.84167
"Makin' Waves","Hueco Simulator > Rocktown > Georgia",https://www.mountainproject.com/route/108011471/makin-waves,3.6,-1,Boulder,V2,1,,34.6591,-85.3899
"See Spot Run","The Big Time > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/106104818/see-spot-run,4.0,-1,Boulder,"V6 PG13",1,25,31.9222,-106.0434
"Every Color You Are","Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106126755/every-color-you-are,3.6,-1,Boulder,V6,1,15,37.41698,-118.45133
"Nose Candy","Sherman Roof > Rocktown > Georgia",https://www.mountainproject.com/route/106340625/nose-candy,3.6,-1,Boulder,V6,1,,34.6591,-85.3899
"King Cobra","The New Meadow > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/105812823/king-cobra,3.6,-1,Boulder,V6,1,,31.9232,-106.0437
"Andrew Boulder Problem","Andrew Area > Trapps Bouldering > The Gunks > New York",https://www.mountainproject.com/route/106518895/andrew-boulder-problem,3.6,-1,Boulder,V4,1,,41.74324,-74.17965
"T-Bone Shuffle","The Morgue > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/106104321/t-bone-shuffle,3.6,-1,Boulder,V4,1,,31.92544,-106.04465
"Earth Wind & Fire","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106293533/earth-wind-fire,3.6,-1,Boulder,V3,1,,33.9294,-86.249
"Dime Crack","Trailside Boulder > Trailside Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106967927/dime-crack,3.6,-1,Boulder,V4,1,15,35.44939,-82.21859
"The Pocket","Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107369936/the-pocket,3.6,-1,Boulder,"V4- PG13",1,,47.54186,-120.72751
"False Up 20","False Up 20 Boulder > JBMF Boulders > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725461/false-up-20,3.5,-1,Boulder,V0-,1,20,34.01513,-116.16605
"The Fridge Center","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106182185/the-fridge-center,3.6,-1,Boulder,V4,1,,47.54186,-120.72751
"Girls of Juarez","Girls of Juarez > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/106570780/girls-of-juarez,3.6,-1,Boulder,"V4 PG13",1,15,31.9225,-106.0445
"Bowling Pin","Bowling Pin Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105936179/bowling-pin,3.6,-1,Boulder,V4,1,,37.32959,-118.5772
Autobot,"The Gobot Boulder > Lower Chaos Canyon > Chaos Canyon Bouldering > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/106244180/autobot,3.6,-1,"Boulder, Alpine",V5-,1,20,40.30479,-105.66069
"Vertical Ice","Dairy Canyon > Right Fork > Joe's Valley > Utah",https://www.mountainproject.com/route/107918149/vertical-ice,3.6,-1,Boulder,V6,1,17,39.3721,-111.22236
"The Turning Point","BBC Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/105752365/the-turning-point,3.6,-1,Boulder,V8,1,,39.98899,-105.29117
"Art of the Vogi","Stone Fort (aka Little Rock City) > Tennessee",https://www.mountainproject.com/route/106093504/art-of-the-vogi,3.6,-1,Boulder,V4,1,,35.24772,-85.22079
